"cod","nombre","empresa","categoria","subcategoria","tipo","precio"
7707363368145,"Esmalte Masglo amigable ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363361481,"Esmalte Masglo atractiva ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363368558,"Esmalte Masglo buscona ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363361375,"Esmalte Masglo calmada ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363363430,"Esmalte Masglo caprichosa ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363367032,"Esmalte Masglo cualquiera ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773835268,"Esmalte Masglo ejecutiva secado rápido  ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707363363881,"Esmalte Masglo explosiva ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363361542,"Esmalte Masglo glamorosa ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194534474,"Esmalte Masglo golosa ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194532661,"Esmalte Masglo gomela ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194537987,"Esmalte Masglo inquieta No. 245 ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773830935,"Esmalte Masglo luchadora ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773830522,"Esmalte Masglo mojigata ","MASGLO","Supermercado","Belleza","Maquillaje",1.72
7707194531770,"Esmalte Masglo negro  ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773834094,"Esmalte Masglo no.26 tirana ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773834100,"Esmalte Masglo no.4 traidora ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773834117,"Esmalte Masglo no.5 juguetona ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773830614,"Esmalte Masglo primera dama  ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773835237,"Esmalte Masglo primera dama secado rápido  ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707363366998,"Esmalte Masglo profesional ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363363942,"Esmalte Masglo rockera ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773834377,"Esmalte Masglo secado rápido n.4 caprichosa ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834322,"Esmalte Masglo secado rápido no.14 fiesta ","MASGLO","Supermercado","Belleza","Maquillaje",1.17
7707773834353,"Esmalte Masglo secado rápido no.3 sangre toro ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834346,"Esmalte Masglo secado rápido no.42glamorosa ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834384,"Esmalte Masglo secado rápido no.47atractiva ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834674,"Esmalte Masglo secado rápido urbana ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194539653,"Esmalte Masglo sollada ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363367087,"Esmalte Masglo virginal ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773835244,"Esmalte Masglo virginal secado rápido  ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773835718,"Esmalte materialista secado rápido Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7702433094108,"Esmalte nails high class Jolie ","JOLIE","Supermercado","Belleza","Maquillaje",1.38
7707194530018,"Esmalte para uñas Masglo blanco tiza","MASGLO","Supermercado","Belleza","Maquillaje",1.72
7707194530599,"Esmalte para uñas Masglo ejecutivo","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530742,"Esmalte para uñas Masglo ilusión","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530209,"Esmalte para uñas Masglo linda","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530605,"Esmalte para uñas Masglo nieve","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530544,"Esmalte para uñas Masglo novia hielo","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530247,"Esmalte para uñas Masglo sangre toro","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773830577,"Esmalte querendona Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773833721,"Esmalte reconciliadora Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773834414,"Esmalte secado rápido no 47 apasionada Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834421,"Esmalte secado rápido no.24 pila Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834339,"Esmalte secado rápido no.24 sofisticada Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834360,"Esmalte secado rápido no.3 chiflada Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834452,"Esmalte secado rápido no.42 agradable Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.30
7707773834650,"Esmalte secado rápido psicodélica Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707363360163,"Esmalte unas Masglo 285 torera ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707194530223,"Esmalte uñas Masglo tono fiesta ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7707773835749,"Esmalte vanguardista Masglo ","MASGLO","Supermercado","Belleza","Maquillaje",1.55
7702044242080,"Esmalte Vitu tinte10 tropical  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242103,"Esmalte Vitu tinte12 mora  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242141,"Esmalte Vitu tinte16 blanco  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242158,"Esmalte Vitu tinte17 chocolate  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242165,"Esmalte Vitu tinte18 jade  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044241700,"Esmalte Vitu tinte2 petalo  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242196,"Esmalte Vitu tinte21 espinela  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242202,"Esmalte Vitu tinte22 cereza  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242219,"Esmalte Vitu tinte23 opalo  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242271,"Esmalte Vitu tinte24 granate  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242493,"Esmalte Vitu tinte25 acai  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242523,"Esmalte Vitu tinte28 turmalina  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242530,"Esmalte Vitu tinte29 turquesa  ","VITU","Supermercado","Belleza","Maquillaje",0.90
7702044242547,"Esmalte Vitu tinte30 agata  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044241724,"Esmalte Vitu tinte4 pimienta  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044241731,"Esmalte Vitu tinte5 laguna  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044241748,"Esmalte Vitu tinte6 perla  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242059,"Esmalte Vitu tinte7 rubio  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702044242066,"Esmalte Vitu tinte8 oasis  ","VITU","Supermercado","Belleza","Maquillaje",0.96
7702433327145,"Esmalte Vogue fantasic acuarela ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327213,"Esmalte Vogue fantasic malvavisco ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327206,"Esmalte Vogue fantasic sueno ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327169,"Esmalte Vogue fantasic tutu ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298568,"Esmalte Vogue fantastic agraz ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322539,"Esmalte Vogue fantastic almendra ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289580,"Esmalte Vogue fantastic amapola ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290104,"Esmalte Vogue fantastic amor ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322645,"Esmalte Vogue fantastic atardecer ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289849,"Esmalte Vogue fantastic aurora ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322546,"Esmalte Vogue fantastic avellana ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318525,"Esmalte Vogue fantastic bahía ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290517,"Esmalte Vogue fantastic beso ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298667,"Esmalte Vogue fantastic blaco armino ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299008,"Esmalte Vogue fantastic blanco armino ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433314237,"Esmalte Vogue fantastic brubuja ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298476,"Esmalte Vogue fantastic campari ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299176,"Esmalte Vogue fantastic capricho ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298803,"esmalte Vogue fantastic caricia ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289894,"Esmalte Vogue fantastic cereza ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322669,"Esmalte Vogue fantastic champaña ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298889,"Esmalte Vogue fantastic cielo rosa ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289887,"Esmalte vogue fantastic confetti ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322584,"Esmalte Vogue fantastic curuba ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299053,"Esmalte Vogue fantastic decoración onix ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290050,"Esmalte Vogue fantastic decoración oro ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290067,"Esmalte Vogue fantastic decoración plata ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318501,"Esmalte Vogue fantastic delfín ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298742,"Esmalte Vogue fantastic delicado Francés ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322621,"Esmalte Vogue fantastic desierto ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298469,"Esmalte Vogue fantastic dinamita ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322508,"Esmalte Vogue fantastic disco ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298810,"Esmalte Vogue fantastic dulce ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289795,"Esmalte Vogue fantastic ejecutivo francés ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299169,"Esmalte Vogue fantastic encanto ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322652,"Esmalte Vogue fantastic estrella ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290081,"Esmalte Vogue fantastic fantastic ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289801,"Esmalte Vogue fantastic fresh petals ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298520,"Esmalte Vogue fantastic glaciar ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318570,"Esmalte Vogue fantastic hada ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322560,"Esmalte Vogue fantastic humo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289719,"Esmalte Vogue fantastic incoloro ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322614,"Esmalte Vogue fantastic infusión ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327107,"Esmalte Vogue fantastic jean ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322478,"Esmalte Vogue fantastic latido ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298766,"Esmalte Vogue fantastic lila francés ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318488,"Esmalte Vogue fantastic lluvia ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322461,"Esmalte Vogue fantastic malteada ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322485,"Esmalte Vogue fantastic marte ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322577,"Esmalte Vogue fantastic matiz ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433291958,"Esmalte Vogue fantastic máximo brillo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322515,"Esmalte Vogue fantastic merlot ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322676,"Esmalte Vogue fantastic mostaza ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322430,"Esmalte Vogue fantastic natural ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298872,"Esmalte Vogue fantastic novia ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318495,"Esmalte Vogue fantastic oasis ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298926,"Esmalte Vogue fantastic ole ole ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298445,"Esmalte Vogue fantastic onix ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322454,"Esmalte Vogue fantastic opera ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298704,"Esmalte Vogue fantastic pagoda pink ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289948,"Esmalte Vogue fantastic pasión ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433314251,"Esmalte Vogue fantastic pistacho ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290678,"Esmalte Vogue fantastic plata espejo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433289740,"Esmalte Vogue fantastic platino ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433290364,"Esmalte Vogue fantastic porcelana ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322638,"Esmalte Vogue fantastic princesa ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327053,"Esmalte Vogue fantastic quarzo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299077,"Esmalte Vogue fantastic rojo rubí ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433321969,"Esmalte Vogue fantastic romance ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433298551,"Esmalte Vogue fantastic rosa viejo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433318600,"Esmalte Vogue fantastic roset ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322423,"Esmalte vogue fantastic selva ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299497,"Esmalte Vogue fantastic sensual ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327091,"Esmalte Vogue fantastic serenidad ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322591,"Esmalte vogue fantastic tangerine ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433299473,"Esmalte Vogue fantastic tentación ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327190,"Esmalte Vogue fantastic ternura ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322447,"Esmalte Vogue fantastic tinto ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327084,"Esmalte Vogue fantastic universo ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433322522,"Esmalte Vogue fantastic urbano ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433327121,"Esmalte Vogue fantastic violeta mix ","VOGUE","Supermercado","Belleza","Maquillaje",0.93
7702433330503,"Esmalte Vogue gel admiración ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330718,"Esmalte Vogue gel alegría ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330626,"Esmalte Vogue gel amistad ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330725,"Esmalte Vogue gel armonía ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330534,"Esmalte Vogue gel atraccionx14 ml","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330510,"Esmalte Vogue gel bendición ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330664,"Esmalte Vogue gel bondad ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330633,"Esmalte Vogue gel calma ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330480,"Esmalte Vogue gel cariño ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330558,"Esmalte Vogue gel conquista ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330688,"Esmalte Vogue gel creatividad ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330527,"Esmalte Vogue gel entusiasmo ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330701,"Esmalte Vogue gel esencia ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330695,"Esmalte Vogue gel esperanza ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330657,"Esmalte Vogue gel fe ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330602,"Esmalte Vogue gel fortaleza ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330541,"Esmalte Vogue gel fuerza ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330640,"Esmalte Vogue gel gratitud ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330473,"Esmalte Vogue gel lealtad ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330732,"Esmalte Vogue gel paz ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330619,"Esmalte Vogue gel satisfacción ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330749,"Esmalte Vogue gel secreto ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
7702433330497,"Esmalte Vogue gel simpatía ","VOGUE","Supermercado","Belleza","Maquillaje",2.22
